views,likes,comments,watch_duration,shares,title_length,description_length,edge_intensity,color_histogram,spectral_entropy,audio_intensity,engagement_score
43,12,5,63.45944990055407,0,33,328,0.37249144362872594,0.7394629707937307,0.39869311049702677,0.6516545111744777,1
42,13,2,75.58277036426004,0,89,454,0.32363083882370947,0.8348626737309357,0.6391927938697971,0.046501109408200514,1
42,9,1,78.76409918846718,0,84,560,0.28711284270518916,0.7803773967124495,0.6264705070458926,0.48063998037557076,1
40,9,2,73.56147313840721,1,66,361,0.16672688624299498,0.8009317748890669,0.38906474104355016,0.5451558013878908,1
43,5,2,81.45344919898443,1,91,346,0.3669566960781944,0.9763900515317667,0.5288242181117276,0.5694933097534833,0
50,10,3,81.61979851441214,1,33,81,0.4105028966105203,0.4045461522097309,0.5911675486765223,0.45697090029033405,1
53,14,5,97.56464551150889,1,41,664,0.27017844263854357,0.7819451589856219,0.4089475326717659,0.35998030924553537,1
36,7,2,100.0,1,94,326,0.4624706630889286,0.81753708455846,0.49052485883599484,0.173765970455262,1
57,7,2,67.52757257213995,1,92,336,0.3451199455156879,0.5765669401494224,0.4216445665128747,0.2740919468086602,0
43,6,1,94.90448832895129,0,44,510,0.664577185239141,0.8062880797164822,0.3240436222785261,0.24017483425442732,0
47,9,3,76.58642105416997,0,59,57,0.6116253315061302,0.9494709910027944,0.6017826887925133,0.6227155272497169,1
52,8,3,67.33766742145927,0,30,669,0.31475513145691253,0.8893189344559022,0.44024150677403473,0.4445343366724799,1
49,9,2,79.10634647542054,0,31,530,0.14039481982837346,0.8211669093855529,0.5500274590541339,0.04394282133559235,1
31,5,0,66.50495307189003,0,79,468,0.5021428152099845,0.7981666147894964,0.6275056765876945,0.04662277387238711,0
50,9,4,69.3598102221685,0,55,283,0.3031970404320366,0.9011574424662062,0.636882022120862,0.44394368364802816,1
40,5,3,53.551923112992355,0,95,873,0.08811217787513587,0.6140413970722486,0.5368127720999543,0.07184064086633357,0
51,14,1,71.20636934857257,1,26,390,0.12925026972368514,0.6540390293208997,0.41318424957612043,0.9845992777373793,1
45,10,2,83.99016524537787,0,69,141,0.14382645663722207,0.8515194391067721,0.5319505365758921,0.33408484321250964,1
43,9,2,80.8083937331401,1,42,659,0.043751521152604535,0.642278217246589,0.5485883745481824,0.16173855463436793,1
52,11,2,75.45541216893818,0,95,361,0.5747604172131519,0.7802659569177928,0.5006186225119174,0.1368270476274105,1
56,10,2,96.05120752920158,1,5,205,0.3720552197750353,0.7699381565608773,0.39120630221867864,0.17845549338775568,1
38,10,3,100.0,0,19,866,0.08210323200520048,0.788318286871305,0.762809873725736,0.2646263706191724,1
52,15,0,77.47405484998686,0,15,506,0.3715476077069243,0.7162511750190138,0.47478881387935906,0.18233001086564093,1
49,3,2,93.96573343270612,0,60,305,0.2930763563158887,0.8208196766862689,0.5093775533579898,0.2657466762489066,0
45,5,1,75.23768625002796,0,42,37,0.215056423480232,0.5303178595389441,0.4764404855578309,0.5933714494283392,0
53,12,1,71.31986701610107,0,97,89,0.22212761671467154,0.6129770637505795,0.5161818128771689,0.3145328977244237,1
52,8,2,84.41271930564294,1,58,905,0.5483367064133271,0.4610093363725169,0.6988572501538491,0.047706574142277525,1
39,11,1,68.94249307285733,0,98,159,0.30715651029432073,0.8981107501887223,0.5745138852466468,0.22253093341384866,1
44,10,1,34.60533496019428,2,27,136,0.5015472799491774,0.788106337151062,0.4936632045912365,0.23931940986934963,1
43,8,2,66.11888398384514,1,94,378,0.42859530373487664,0.4407123200046158,0.4909852993960802,0.03761728013867094,1
38,7,5,47.41553305914882,0,41,897,0.3286083976420842,0.7793017978068364,0.5492933203196467,0.7979621062728248,1
40,9,3,64.18154996234465,0,55,597,0.2758032532232419,0.5447288632820502,0.568186860646435,0.5555933876486565,1
57,8,2,61.82210877992893,1,65,345,0.3092013698611865,0.49693604171373673,0.41798137059744794,0.9445890546269577,0
42,12,2,61.911782115366435,0,86,971,0.43692687979537703,0.4289131091277481,0.4135008354661599,0.843044572515426,1
63,5,3,54.22620392758278,1,83,233,0.13916601380822377,0.9009742108574595,0.4564513232644741,0.4911089528393132,0
51,16,1,52.01713024734552,2,26,703,0.27824476299032347,0.7945976279138447,0.4781374231577233,0.8462915387733163,1
56,8,1,60.29513668411016,1,70,919,0.5662838534029614,0.7468592232126819,0.35677629899207197,0.07684995282925222,0
46,11,1,64.43506042718593,1,59,201,0.27487135644975763,0.898794574615493,0.6347072830828012,0.6869522253512009,1
50,5,2,65.52842834152784,1,71,162,0.27128182644359067,0.579847904837171,0.581162992822509,0.303493329305516,0
40,7,2,73.88374584760362,1,30,56,0.3989541514700856,0.9209077773336184,0.4466140634320455,0.23436807671144577,1
45,10,2,80.59555587840997,0,97,389,0.2652343384940883,0.5907550948988212,0.28743108128073586,0.48705411406484744,1
42,5,5,54.85304046464675,0,97,692,0.3971407454766084,0.8676692200510538,0.47861928573124835,0.5059484227633556,1
51,10,1,56.88011181097322,1,42,305,0.04461715523675632,0.6266171805782645,0.6108604261637313,0.8374017085643042,1
46,8,6,94.97092709969715,2,54,206,0.4428434437697151,0.46847734249853273,0.4619013262020326,0.35167349202942677,1
46,9,2,81.36012236817248,0,27,252,0.3060664606334631,0.7144087729947515,0.6549427160609514,0.956161249585107,1
45,9,1,58.36582177223232,1,57,549,0.4155631366348214,0.8571220232810353,0.393050027219886,0.16805422195545006,1
56,14,6,51.19866572377126,1,43,827,0.13166271241324465,0.964004046374161,0.4495845678883279,0.40166179553723347,1
49,7,2,62.522687339022255,0,27,417,0.16263135663483042,0.6118951588287204,0.3811494290004109,0.37275596189659,0
47,6,2,66.20254966851851,1,96,894,0.2168625402545921,0.8188456695961791,0.5161869643775041,0.8587462968967485,0
40,7,1,80.22794334303873,2,70,518,0.0673354736904311,0.7531087217400653,0.5799410567614673,0.9958363755085278,1
64,17,2,35.47039168896208,1,32,529,0.16685924807495436,0.5635516963141236,0.49788476416960686,0.3558404965200421,1
51,13,6,55.53061546781478,0,64,446,0.22759179413751088,0.5164406969552332,0.4648765229257,0.527865759521875,1
41,8,1,96.99933446701614,1,92,231,0.32176480784737055,0.3711942769116308,0.5810114180417609,0.9440233034348984,1
43,12,5,70.24344624351679,0,71,759,0.5504465577199888,0.6479545469576552,0.5503248832375975,0.278629630866031,1
42,11,1,70.935130302218,0,14,265,0.0655862241637535,0.7425598468913918,0.5018077921176775,0.24743153096485404,1
53,9,1,61.533555952299295,0,38,259,0.06736532818942326,0.4135840278039242,0.6819560607124715,0.12521872153379143,0
47,7,1,81.83017029712403,0,87,132,0.40933663551168387,0.3926122477215919,0.580709447200564,0.32923015840203396,0
48,8,2,42.94389620710723,1,5,488,0.5068310850061915,0.8532492578218437,0.4655328280857606,0.6025473998241623,1
49,8,1,63.62541780039274,0,41,696,0.3675830671669043,0.8577742211906034,0.3468206476840384,0.005902310569958824,0
49,11,3,38.782284488932135,0,72,47,0.15912134001277245,0.7642480135416342,0.4760109805728849,0.2240592869990251,1
55,12,2,69.7028294752356,0,75,548,0.3234082539781395,0.6590025015412234,0.5300929153796495,0.7760902270079669,1
44,9,4,63.309160970738056,0,71,758,0.33575437854549633,0.8161414633121843,0.41526406223880336,0.5354780405044497,1
47,7,4,45.55187571393424,1,82,293,0.14385003312471756,0.9686709122673298,0.310233525206576,0.6315884703513784,1
61,15,2,85.15813259821839,1,62,941,0.29858769560269016,0.7900131980356111,0.4439048139906192,0.7702669543433165,1
53,10,4,80.35120246384452,1,20,912,0.5301842239424032,0.928489896623641,0.5595207686729755,0.15994327865392932,1
41,8,4,85.44656234540368,0,96,315,0.03614034367923903,0.6123335871907727,0.7711031595746918,0.45612374292194524,1
52,19,3,47.400026782888816,0,68,881,0.05126977236857507,0.8088713032400123,0.3569574728575906,0.8640143753921846,1
60,10,2,54.94494741016955,2,32,657,0.5665288064641928,0.6001399664340582,0.5091857676156812,0.10083366072329314,1
41,7,2,88.0311948861829,2,74,86,0.43229303584707385,0.41235151455131824,0.3407046158848947,0.9827965858277591,1
44,10,3,82.15763167267282,0,32,465,0.14387024092296488,0.6963190060509615,0.5559749806340146,0.5632571749268103,1
47,13,1,91.05315444321583,0,22,883,0.452002272247033,0.5719317815363422,0.4005299550409281,0.623123944648994,1
40,5,1,66.40080399037254,0,86,448,0.22173817327413475,0.6135455161026622,0.43983195161250627,0.009849305692854471,0
41,10,1,68.35983489547576,1,47,530,0.5272219876078258,0.5344257281782139,0.702831540616744,0.12289603913026514,1
57,16,2,79.24189163431375,0,83,290,0.4842248961647345,0.5891363521740397,0.34561530354093334,0.9933969627962974,1
44,8,0,49.73312439218519,0,18,652,0.3035699026618255,0.8290789887169246,0.6095295719148768,0.9557834477181025,0
55,9,2,72.93711758386135,0,26,344,0.32600138614031315,0.7432726113227844,0.4359866280742034,0.3373833767983264,0
54,12,2,100.0,1,18,493,0.31347819144997985,0.8109091757542496,0.410387353309542,0.9951923458481885,1
44,7,1,64.63242566283482,0,23,499,0.37324417380420866,0.6033321199433791,0.47833357265690374,0.10406689163467553,0
43,8,0,45.9484760078133,0,98,324,0.09110914712903187,0.5866199522198411,0.46818058399382656,0.05542456178424637,0
52,14,3,76.16647442300247,0,23,571,0.3121946461821412,0.5048224159968288,0.4827577448172486,0.4080572497498852,1
49,10,4,56.48260088557883,0,43,589,0.16726822304948488,0.5462982487298685,0.5658289871299756,0.39267412845298943,1
42,5,1,68.39524562396373,1,37,193,0.16875683169917738,0.8811906521195427,0.5416892555540758,0.07557083952701582,0
50,9,1,86.31353053052015,0,42,235,0.10262606288465946,0.9570806305597023,0.47994868451020456,0.23355005481360835,0
63,14,2,78.37165539519262,2,36,320,0.2565018663192385,0.8080354147784047,0.42721020735001136,0.11457669140322446,1
54,11,4,62.67219855623731,2,18,780,0.13354535779497584,0.6624857383222819,0.6164584159347727,0.11245616841485195,1
52,12,3,82.57738340514307,1,27,529,0.1046273356715139,0.754636370155818,0.4068203923768514,0.9000750277731242,1
48,12,1,44.98104733267638,2,87,488,0.07600948490131708,0.7689692527725663,0.6391646224233191,0.5486724356584426,1
49,10,3,72.95660621692298,1,93,190,0.11893767510380152,0.6440867190591193,0.49112183201777304,0.565494167514537,1
59,19,1,64.24003818588865,1,30,92,0.4823266724890218,0.7119281019008034,0.5139472891797895,0.21505375699823714,1
52,14,0,34.60457640651625,1,90,557,0.17219946083543142,0.6427421257476438,0.5983286681415728,0.3068224094612969,1
35,3,1,51.83931324205152,0,79,874,0.23390735394893092,0.40237040237640354,0.5004600953576827,0.711505897083747,0
57,9,1,69.78078566590987,1,54,429,0.3187037982780103,0.8062883053849863,0.4415998806770823,0.6331978467496293,0
46,8,3,81.20061909162115,0,99,112,0.34759113364655037,0.7795202346904411,0.5775547624516664,0.5188300225304248,1
51,8,2,70.32657105987151,1,73,831,0.10619661918575878,0.5889134582651433,0.6692511875800722,0.27254212101067654,1
47,8,3,65.55897350415447,1,99,654,0.15344846341666527,0.7178370050549141,0.4453800621356576,0.7460038180443213,1
55,10,3,82.14675967315458,0,59,479,0.23274448209674664,0.5775596890041074,0.6067760777586217,0.11867372203454629,1
44,5,2,74.11365298648984,1,71,872,0.5136269367970945,0.7720401934692113,0.46801281423261387,0.30903509016774267,0
41,5,2,84.95911920343488,1,24,210,0.6601684656839721,0.8034653671276349,0.43028977488357145,0.865761435969281,0
50,6,2,78.61645149372774,0,60,791,0.04224212686117382,0.6867012394468895,0.42235128956099394,0.6932969112837166,0
62,7,0,59.31961811025496,0,19,376,0.04988483509249931,0.7378155842406696,0.552757849477792,0.6978187445129034,0
52,10,3,80.06362060052528,0,63,153,0.4800912008898319,0.7249502024908119,0.5501754858318002,0.1690376962790061,1
41,7,5,84.41419941377406,0,61,38,0.45578631684978194,0.6389970260530712,0.4001190176563962,0.24845010219661756,1
50,14,2,91.00262451667608,0,35,195,0.2338777988551853,0.75630236670542,0.4574552363778673,0.4557521269577357,1
37,4,1,62.09292745684687,0,73,760,0.6832732146487577,0.8373348000245046,0.45281291713126326,0.11388770363563416,0
43,12,0,64.55310808168451,0,18,536,0.4770098853665711,0.8209714621183245,0.5223475815824313,0.6051441175691628,1
51,6,5,83.20587074787541,1,26,330,0.36598294237123075,0.9741165313722319,0.5025038709906368,0.8682653043318221,1
56,12,5,82.62331711773946,1,51,560,0.34366718996343526,0.8651557633591378,0.4970147090871738,0.3967900178469893,1
50,8,4,62.34520909922622,1,87,166,0.3191305566529324,0.8998004726747726,0.22048500812598626,0.665598566671224,1
48,12,1,59.91357448927892,1,46,647,0.19776915275493492,0.745292341831848,0.5049868144625769,0.23141611648061544,1
42,5,4,63.50458423524961,1,75,475,0.42362566218288406,0.7661314527505751,0.550969042490389,0.7157065999703762,1
47,14,0,71.18886179412559,0,65,666,0.09256533987312152,0.5386931058889975,0.6714778544948928,0.30365867474519614,1
53,6,2,56.68282947464493,0,9,544,0.3621440313262868,0.8525411074775224,0.6459261592855087,0.7213755464215218,0
55,9,3,76.29597215214642,0,28,879,0.3889011371821295,0.79134038229435,0.5087050246688739,0.7848771375210257,1
44,8,4,44.097948672549755,0,18,461,0.5911630220059135,0.6974366703870347,0.4450509039461384,0.14676353540336695,1
57,13,4,57.52467460075232,0,86,275,0.1016349553366491,0.8958457873297533,0.5711474709661009,0.13067700237064184,1
53,16,4,72.76028328392657,1,52,317,0.5039847214602385,0.7103720491601403,0.3926494555661747,0.17336823398561474,1
39,7,3,56.20954909739749,1,19,885,0.263170532981187,0.7778537501911099,0.3795637780558092,0.8492004880420516,1
58,14,3,63.72444011864853,0,32,422,0.12369326282248898,0.8204274616947399,0.558818180303925,0.5426858222243663,1
54,13,4,68.0905015468088,0,37,905,0.09506146726495265,0.8698544035309937,0.5367069888884298,0.6124358188186853,1
45,9,0,100.0,0,51,866,0.35600315376155833,0.72529844897584,0.4320534702959455,0.7091194629340251,0
43,10,2,50.40845407635425,0,55,792,0.5065760588509993,0.5647846379862184,0.32079783542314133,0.5912934143425764,1
43,4,0,73.53522936524799,0,89,24,0.015466320658894642,0.8386998912230068,0.6531514777328884,0.8118199391569196,0
48,9,5,54.62748494994225,0,60,544,0.2876178835946575,0.5699300725526957,0.5257646357333957,0.30254139448993,1
57,14,6,54.064938696676705,0,85,524,0.3241740966235239,0.6497714886384225,0.3938558898555678,0.17848741208209173,1
45,9,0,56.87442020797744,0,70,443,0.14323397526309317,0.5898032494114736,0.49182860370202414,0.07769795799635104,0
52,14,3,67.6520473505438,1,58,717,0.38500878767599106,0.5031241443261939,0.523092030026962,0.10117475519890184,1
53,13,2,91.50702257336852,0,5,910,0.07116459086252508,0.8261573408545008,0.41572439867918964,0.40961868197384754,1
51,13,2,87.62254092306546,0,17,71,0.43605631813797746,0.6695133326123018,0.38528513235450135,0.9184891162557722,1
56,8,2,63.127306616598624,0,84,953,0.44701781659728823,0.7802235308544444,0.4912351819541735,0.4382971771562626,0
59,10,1,66.00283900789469,0,59,210,0.5292808592635375,0.7419609587622784,0.5301100559359238,0.5419079982221804,0
60,6,1,78.87002020146393,1,83,441,0.27988137681518127,0.780355422615569,0.6034298829404514,0.410095430037975,0
48,16,3,70.86485722883738,0,48,464,0.49127534341017676,0.8953680855910313,0.43935341859450594,0.40454953939883775,1
45,7,0,60.450276187607635,0,88,543,0.18468177506182076,0.6096388451637451,0.49609276463607405,0.9626636874999772,0
53,10,3,79.9212447566881,1,58,400,0.13556149504903117,0.8292624388589812,0.6484052733772154,0.6974910757847274,1
41,7,1,94.3145512766906,0,82,829,0.45285259507670955,0.9612193441734991,0.3662432206514622,0.4308313642092816,0
42,4,3,85.87640440048261,0,71,325,0.46905490638024316,0.6745281223730311,0.5290203065894836,0.4233380028238486,0
40,6,2,90.34870573061339,0,83,20,0.42303300485404804,0.6114130068245537,0.5724522708250321,0.49240100382070096,0
45,6,3,67.90933890266957,3,53,244,0.27530880559304377,0.8790709486366258,0.6496917803629696,0.6527808532964027,1
53,10,1,53.76047672992577,0,74,339,0.49261576381682526,0.8716233129326613,0.6267917273172234,0.4432526420482623,1
43,14,1,39.99588783507058,0,13,488,0.2732220808670144,0.7270831588712902,0.4545131360925869,0.9159112931507172,1
59,13,8,38.92043535808496,0,47,23,0.290456547716905,0.6914116578515073,0.5810997293101605,0.11263995944154193,1
52,12,2,66.94976600785732,0,69,148,0.3763298211274905,0.8167565263002152,0.6303419088993845,0.29807726751002794,1
48,9,2,77.6023933634521,0,68,246,0.46409887377049835,0.8412633679429576,0.4743223996306106,0.508578561591305,1
50,12,4,82.64623121508667,1,43,573,0.16087254609201093,0.9757387636834115,0.5939531766977988,0.7291054596320894,1
42,12,0,73.64641488197881,0,99,555,0.5417037075778145,0.6671936121169246,0.5909628084413722,0.5610050971137135,1
38,12,2,59.17583004422952,0,41,519,0.2545949988022742,0.9469163633770986,0.30413962315043075,0.5670228190087099,1
44,5,1,79.81749464572289,0,30,296,0.34046985306227745,0.7061463954012251,0.4931115962071539,0.8354467955419409,0
45,12,2,52.02770092255311,0,38,696,0.3044374373374546,0.5961021199042242,0.49590191208501433,0.3133595295271635,1
55,9,1,53.44380263649424,1,90,37,0.2539510493708091,0.8296897517721656,0.6202093750043878,0.09715595904507368,0
51,9,0,79.19406576235409,1,40,703,0.471489990353573,0.6191695543748459,0.4610222380451355,0.48951902373534295,0
53,9,2,51.50230332629909,0,50,22,0.2847141683499152,0.7309567231529301,0.43304479292724796,0.25979831975826295,1
55,12,4,58.52092132474734,1,68,176,0.11777688111400995,0.8965137498431892,0.6402242387918312,0.8718025911578332,1
52,11,5,55.33470522027596,1,85,405,0.2403267876999762,0.29469357656934697,0.3234459569614212,0.4520584648726821,1
